movieId,title,content
7191,Blame It on the Bellboy,comedy
7192,Only the Strong,action
7193,"Adventures of Ford Fairlane, The",action comedy
7202,Beyond Re-Animator,horror
7205,"Wind and the Lion, The",adventure
7206,Mon Oncle (My Uncle),comedy
7208,Dr. Jekyll and Mr. Hyde,drama horror
7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les)",comedy
7211,People Will Talk,comedy romance
7212,I Was a Male War Bride,comedy romance cross dressing men in drag
7215,To Have and Have Not,adventure drama romance thriller war
7216,High Sierra,crime drama film noir thriller
7217,Dark Passage,crime drama film noir romance thriller amnesia
7218,"Ox-Bow Incident, The",drama western in netflix queue
7219,They Drive by Night,drama truckers
7222,Reefer Madness (a.k.a. Tell Your Children),comedy drama
7223,D.O.A.,drama film noir mystery
7225,Pumping Iron,documentary
7228,Cool World,animation comedy fantasy
7234,"Strada, La",drama circus
7235,Ichi the Killer (Koroshiya 1),action comedy crime drama horror thriller
7236,"Boy and His Dog, A",sci fi
7238,Ashes and Diamonds (Popiól i diament),drama war
7243,Intolerance: Love's Struggle Throughout the Ages,drama
7245,Tormented,horror thriller
7247,Chitty Chitty Bang Bang,adventure children comedy fantasy musical
7248,"Suriyothai (a.k.a. Legend of Suriyothai, The)",action adventure drama war
7251,Where the Day Takes You,drama
7254,The Butterfly Effect,drama sci fi thriller alternate reality sci fi science fiction time travel
7255,Win a Date with Tad Hamilton!,comedy romance
7256,Touching the Void,adventure documentary mountain climbing
7257,"Big Bounce, The",comedy crime thriller
7258,"Perfect Score, The",comedy crime
7259,You Got Served,drama musical
7260,Latter Days,comedy drama romance
7261,Barbershop 2: Back in Business,comedy
7262,Catch That Kid,action adventure children comedy crime
7263,Miracle,drama
7264,An Amazing Couple,comedy romance
7265,"Dreamers, The",drama
7266,"Lost Skeleton of Cadavra, The",comedy horror sci fi
7282,"Hip Hop Witch, Da",comedy horror thriller
7285,Thirteen,drama adolescence
7292,Best Defense,comedy war
7293,50 First Dates,comedy romance
7294,Welcome to Mooseport,comedy
7297,Kitchen Stories (Salmer fra kjøkkenet),comedy drama
7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran),drama
7301,Diary of a Country Priest (Journal d'un curé de campagne),drama priest religion
7302,"Thief of Bagdad, The",action adventure fantasy
7303,The Diary of Anne Frank,drama war
7304,Allegro non troppo,animation comedy fantasy musical
7305,Black Widow,crime drama mystery thriller
7306,"Herod's Law (Ley de Herodes, La)",comedy crime mystery
7307,Flesh & Blood,action adventure drama war
7308,King Solomon's Mines,adventure comedy
7310,Raw Deal,action
7311,"Goodbye, Mr. Chips",drama romance
7312,"Follow Me, Boys!",comedy drama
7315,Against the Ropes,comedy drama
7316,Confessions of a Teenage Drama Queen,comedy
7317,EuroTrip,adventure comedy
7318,"Passion of the Christ, The",drama religion
7319,Club Dread,comedy horror
7320,Dirty Dancing: Havana Nights,romance
7321,Twisted,thriller
7323,"Good bye, Lenin!",comedy drama cold war
7324,Hidalgo,adventure drama
7325,Starsky & Hutch,action comedy crime thriller
7326,"Reckoning, The",crime drama
7327,Persona,drama
7328,"Passion of Anna, The (Passion, En)",drama
7333,"Corbeau, Le (Raven, The)",crime drama thriller
7335,Pickup on South Street,film noir
7336,"Damned, The (La Caduta degli dei)",drama war
7340,Just One of the Guys,comedy
7344,"Wrong Arm of the Law, The",comedy crime
7345,Agent Cody Banks 2: Destination London,action adventure children comedy
7346,"Girl Next Door, The",comedy romance
7347,Secret Window,mystery thriller
7348,Spartan,thriller
7349,Broken Wings (Knafayim Shvurot),drama
7352,Wilbur Wants to Kill Himself,comedy drama romance
7354,Mad Dog and Glory,comedy drama romance
7357,Peyton Place,drama romance
7360,Dawn of the Dead,action drama horror thriller
7361,Eternal Sunshine of the Spotless Mind,drama romance sci fi alternate reality memory thought provoking jim carrey cult film imagination jim carrey love surreal arthouse artistic atmospheric beautiful bittersweet colourful comedy dreamlike emotional feel good happpiness humane insightful intelligent lovely melancholy mind bending philosophy quirky quirky romantic romantic surrealism
7362,Taking Lives,crime drama thriller
7364,Intermission,comedy crime drama
7366,Jersey Girl,comedy drama romance
7367,"Ladykillers, The",comedy crime
7368,Never Die Alone,crime drama thriller
7369,Scooby-Doo 2: Monsters Unleashed,action adventure children comedy mystery
7371,Dogville,drama mystery thriller grace
7372,Ned Kelly,drama
7373,Hellboy,action adventure fantasy horror
7375,"Prince & Me, The",comedy romance
7376,Walking Tall,action
7377,"United States of Leland, The",crime drama
7379,The Alamo,drama war western
7380,Ella Enchanted,comedy fantasy romance
7381,"Whole Ten Yards, The",action comedy crime
7382,I'm Not Scared (Io non ho paura),drama mystery thriller adolescence crime for katie
7386,"Ten Commandments, The",adventure drama
7387,Dawn of the Dead,action drama horror
7390,Prey for Rock & Roll,drama musical
7394,Those Magnificent Men in Their Flying Machines,action adventure comedy
7395,Cheaper by the Dozen,comedy drama
7396,Scenes From a Marriage (Scener ur ett äktenskap),drama
7411,Munchies,comedy horror
7414,Going in Style,comedy drama
7419,After Hours,comedy thriller
7438,Kill Bill: Vol. 2,action drama thriller revenge
7439,"Punisher, The",action crime thriller comic book
7440,Paper Clips,documentary holocaust
7443,This So-Called Disaster,documentary
7444,13 Going on 30,comedy fantasy romance mark ruffalo
7445,Man on Fire,action crime drama mystery thriller
7448,Envy,comedy
7449,Godsend,drama horror thriller
7450,Laws of Attraction,comedy romance
7451,Mean Girls,comedy clever high school lesbian subtext
7454,Van Helsing,action adventure fantasy horror
7455,"Mudge Boy, The",drama
7457,Breakin' All the Rules,comedy romance
7458,Troy,action adventure drama war
7459,Carandiru,crime drama
7460,Coffee and Cigarettes,comedy drama
7477,Eye See You (D-Tox),horror thriller
7479,Watch on the Rhine,drama world war ii
7481,Enemy Mine,adventure drama sci fi
7482,Enter the Dragon,action crime
7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit),drama romance
7487,Henry & June,drama
7492,Martin,drama horror
7493,"Three Faces of Eve, The",drama multiple personalities
7541,100 Girls,comedy romance
7560,Fail-Safe,drama thriller war
7561,Paperhouse,fantasy horror thriller
7562,Dobermann,action crime
7564,Kwaidan (Kaidan),horror
7566,28 Up,documentary
7569,You Only Live Twice,action adventure sci fi thriller
7570,Octopussy,action adventure thriller
7572,Wit,drama cancer
7573,Never Say Never Again,action adventure thriller
7579,Pride and Prejudice,comedy drama romance
7581,"Fountainhead, The",drama
7584,Woman of the Year,comedy romance hepburn and tracy marriage
7587,"Samouraï, Le (Godson, The)",crime drama thriller
7614,Oklahoma!,musical romance western rogers and hammerstein
7615,Desert Hearts,drama
7616,Body Double,mystery thriller
7618,Chaplin,drama biopic in netflix queue
7619,"Miracle Worker, The",drama blindness deaf
7620,Monster in a Box,comedy drama
7624,School Ties,drama
7636,Raising Cain,horror thriller
7646,Rose Red,horror mystery thriller stephen king
7647,Noises Off...,comedy
7649,Babylon 5: In the Beginning,adventure sci fi space station
7650,"Witchfinder General (Conquerer Worm, The)",horror
7657,Versus,action comedy fantasy horror
7669,Pride and Prejudice,drama romance
7698,"China Syndrome, The",drama thriller
7700,"Wages of Fear, The (Salaire de la peur, Le)",action adventure drama thriller in netflix queue
7701,Look Who's Talking Too,comedy romance
7702,"Bells of St. Mary's, The",drama
7704,"Delta Force, The",action
7705,Pat and Mike,comedy romance hepburn and tracy sports
7706,Animal Crackers,comedy musical
7707,"He Said, She Said",comedy drama romance
7708,Bedazzled,comedy fantasy
7713,Cat People,drama horror romance thriller sexuality
7714,Camelot,drama musical romance king arthur
7716,"Lonely Guy, The",comedy
7720,"Four Musketeers, The",action adventure comedy romance
7727,Protocol,comedy
7728,"Postman Always Rings Twice, The",crime drama film noir thriller adultery
7730,Matinee,comedy drama
7742,Baxter,drama horror
7743,Explorers,adventure children sci fi
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte)",drama
7748,Pierrot le fou,crime drama in netflix queue
7749,Weekend (a.k.a. Le Week-end) (Week End),drama
7753,Tuesdays with Morrie,drama
7756,Alexander Nevsky (Aleksandr Nevskiy),action drama war
7757,Jason and the Argonauts,action adventure fantasy
7762,"Tinker, Tailor, Soldier, Spy",drama thriller
7766,Throne of Blood (Kumonosu jô),action drama thriller war macbeth
7767,"Best of Youth, The (La meglio gioventù)",drama
7772,Undercurrent,film noir thriller
7773,"Bang, Bang, You're Dead",drama
7781,Twister,comedy
7782,Sniper,action drama
7786,Genghis Blues,documentary
7789,"11'09""01 - September 11",drama terrorism
7792,"Parallax View, The",thriller in netflix queue
7802,"Warriors, The",action adventure crime thriller
7810,Babylon 5: A Call to Arms,adventure sci fi
7811,Babylon 5: The River of Souls,drama sci fi
7812,Babylon 5: Thirdspace,drama sci fi
7815,True Stories,comedy musical
7820,"Virgin Spring, The (Jungfrukällan)",crime drama
7822,Mogambo,adventure drama romance
7826,"Secret Life of Walter Mitty, The",comedy romance thriller
7831,Another Thin Man,comedy crime drama mystery romance nick and nora charles
7832,"Thin Man Goes Home, The",comedy crime mystery nick and nora charles
7833,Shadow of the Thin Man,comedy crime mystery nick and nora charles
7834,After the Thin Man,comedy crime mystery romance nick and nora charles
7835,Song of the Thin Man,comedy crime drama musical mystery romance nick and nora charles
7839,Love Crazy,comedy
7840,Gunga Din,adventure comedy war
7841,Children of Dune,fantasy sci fi
7842,Dune,drama fantasy sci fi
7843,Lammbock,comedy
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk)",action comedy
7845,Tremors II: Aftershocks,comedy horror sci fi
7846,Tremors 3: Back to Perfection,comedy horror sci fi
7879,Notorious C.H.O.,comedy
7882,The Plague of the Zombies,horror
7883,I Walked with a Zombie,drama horror
7884,Highway 61,comedy
7888,How to Succeed in Business Without Really Trying,comedy musical
7889,Pat Garrett and Billy the Kid,western
7891,"Last Man on Earth, The (Ultimo uomo della Terra, L')",drama horror sci fi
7894,"Duck, You Sucker",action western
7895,Bring Me the Head of Alfredo Garcia,crime drama thriller
7896,Ride the High Country,adventure drama western
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi),action
7900,Frankenstein Must Be Destroyed,drama horror sci fi
7916,Gidget,comedy
7920,Desperate Living,comedy crime
7924,Stray Dog (Nora inu),drama film noir thriller in netflix queue
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin)",action adventure
7926,High and Low (Tengoku to jigoku),crime drama film noir thriller in netflix queue
7930,"People Under the Stairs, The",horror mystery thriller
7932,Dark Days,documentary amtrak homeless independent new york sundance award winner train
7934,Zelig,comedy psychology
7936,Shame (Skammen),drama war austere
7937,"Silence, The (Tystnaden)",drama
7938,Winter Light (Nattvardsgästerna),drama
7939,Through a Glass Darkly (Såsom i en spegel),drama
7940,The Magician,drama
7943,"Killers, The",crime film noir
7944,"Night of the Iguana, The",drama thriller
7951,Nightbreed,fantasy horror
7976,Ken Park,drama
7979,Monterey Pop,documentary musical
7980,"Bridge Too Far, A",action drama war
7981,Infernal Affairs (Mou gaan dou),crime drama thriller police
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon)",drama horror mystery thriller
7983,Broadway Danny Rose,comedy show business
7984,From Beyond,horror sci fi
7986,Robot Jox,sci fi
7987,Dolls,horror
7988,Space Truckers,comedy sci fi
7991,Death Race 2000,action sci fi
7993,"Bucket Of Blood, A",comedy horror
8008,Brigadoon,fantasy musical romance
8010,"Power of One, The",drama
8011,"Weather Underground, The",documentary politics
8012,Kikujiro (Kikujirô no natsu),comedy drama
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)",drama in netflix queue
8015,"Phantom Tollbooth, The",adventure animation children fantasy
8016,"Getaway, The",action crime drama thriller
8019,Dark Water (Honogurai mizu no soko kara),drama horror mystery thriller remade
8024,"Thing Called Love, The",comedy drama romance
8025,The Thief,drama
8033,How to Steal a Million,comedy crime romance in netflix queue
8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La)",crime horror thriller
8042,Mean Streets,crime drama
8043,Jack the Bear,comedy drama
8044,I Am a Fugitive from a Chain Gang,crime drama film noir
8045,Hamburger Hill,action drama war
8057,Sweet Bird of Youth,drama
8092,Frankenstein Unbound,drama horror sci fi
8093,Shiri (Swiri),action drama romance thriller
8094,Bad Day at Black Rock,drama thriller western in netflix queue
8117,In China They Eat Dogs (I Kina spiser de hunde),action comedy
8118,Delta Force 2 (Delta Force 2: The Colombian Connection),action adventure thriller war
8119,Crossroads,drama
8121,"Seducing Doctor Lewis (Grande séduction, La)",comedy
8125,Sunrise: A Song of Two Humans,drama romance
8126,Shock Corridor,drama
8128,Au revoir les enfants,drama
8131,Pursuit of Happiness,comedy romance
8132,Gladiator,action drama
8136,Indestructible Man,crime horror sci fi
8137,"Wasp Woman, The",horror sci fi
8138,Attack of the Giant Leeches,horror sci fi
8142,Dead or Alive: Hanzaisha,action crime
8143,Lola Montès,drama
8147,Charly,drama sci fi
8153,Lust for Life,drama van gogh
8154,"Dolce Vita, La",drama
8157,Jin Roh: The Wolf Brigade (Jin-Rô),animation fantasy thriller
8158,Rush,crime drama
8167,Captain Blood,action adventure romance swashbuckler
8169,*batteries not included,children comedy fantasy sci fi
8183,Educating Rita,comedy drama in netflix queue
8188,Sansho the Bailiff (Sanshô dayû),drama not available from netflix
8189,Zazie dans le métro,comedy
8190,"Americanization of Emily, The",comedy drama war in netflix queue
8191,Anne of the Thousand Days,drama anne boleyn
8195,"Avventura, L' (Adventure, The)",drama mystery romance
8196,Beyond the Valley of the Dolls,comedy horror
8197,Hiroshima Mon Amour,drama romance war in netflix queue
8199,Ugetsu (Ugetsu monogatari),drama thriller
8207,"Day of the Jackal, The",crime thriller assassination
8225,Night of the Living Dead,horror
8228,"Maltese Falcon, The (a.k.a. Dangerous Female)",mystery heist
8232,I Love You Again,comedy drama
8235,Safety Last!,action comedy romance clock
8236,While the City Sleeps,drama film noir
8238,Little Murders,comedy crime
8239,Viridiana,comedy drama
8241,Masterminds,action comedy thriller
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro),action adventure animation comedy crime mystery
8254,Arizona Dream,comedy drama fantasy romance
8261,3 Women (Three Women),drama
8264,Grey Gardens,documentary
8266,Purple Rain,drama musical prince
8268,Point of No Return,action thriller
8270,"Hairdresser's Husband, The (Le mari de la coiffeuse)",comedy drama romance
8275,College,comedy in netflix queue
8290,Mitchell,action crime
8293,Used People,comedy drama
8302,"Front Page, The",comedy drama romance
8327,Dolls,drama romance
8331,"Man Who Came to Dinner, The",comedy
8335,Make Way for Tomorrow,drama heartbreaking
8336,"Major and the Minor, The",comedy romance
8337,"Caine Mutiny, The",drama war military
8338,Black Narcissus,drama convent religion
8340,Escape from Alcatraz,drama thriller
8341,Oliver Twist,adventure crime drama dickens
8360,Shrek 2,adventure animation children comedy musical romance ogres
8361,"Day After Tomorrow, The",action adventure drama sci fi thriller
8362,Raising Helen,comedy drama romance
8363,Soul Plane,comedy
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass),drama
8366,Saved!,comedy drama pregnancy religion
8368,Harry Potter and the Prisoner of Azkaban,adventure fantasy imax magic wizards
8369,Mindhunters,action crime horror mystery thriller
8370,"Blind Swordsman: Zatoichi, The (Zatôichi)",action comedy crime drama
8371,"Chronicles of Riddick, The",action sci fi thriller
8372,Garfield: The Movie,animation children comedy
8373,"Stepford Wives, The",comedy fantasy thriller
8375,"Hunting of the President, The",documentary politics
8376,Napoleon Dynamite,comedy high school
8378,"Doctor, The",drama
8379,"Dresser, The",drama in netflix queue
8380,Father Hood,comedy
8382,Hello Again,comedy death
8383,Hope Springs,comedy romance
8385,Lover Come Back,comedy romance
8387,Police Academy: Mission to Moscow,comedy crime
8391,Big Wednesday,comedy drama
8402,Book of Love,comedy romance
8405,Hour of the Wolf (Vargtimmen),drama horror
8410,Suddenly,crime drama film noir
8424,"Divorcee, The",drama romance divorce
8425,Meet the Applegates,comedy
8426,Robot Carnival (Roboto kânibauru),animation comedy drama fantasy sci fi
8427,Americathon,comedy sci fi
8446,Sands of Iwo Jima,action drama romance war world war ii
8447,This Island Earth,sci fi
8450,Anthony Adverse,adventure romance
8451,Blackboard Jungle,drama
8454,Luna Papa,comedy drama fantasy
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto),crime drama thriller
8458,To Each His Own,drama
8459,"Heiress, The",drama romance
8461,Dragon Seed,drama war
8462,Executive Suite,drama
8463,Johnny Belinda,drama deafness
8464,Super Size Me,comedy documentary drama food mcdonalds
8465,Johnny Eager,crime drama film noir romance
8477,"Jetée, La",romance sci fi post apocalyptic
8481,Northwest Passage,action adventure drama romance thriller western
8482,"Picture of Dorian Gray, The",drama fantasy horror
8484,"Human Condition I, The (Ningen no joken I)",drama war
8487,Please Don't Eat the Daisies,children comedy musical
8491,White Heat,crime drama film noir
8492,"Christmas Carol, A (Scrooge)",drama fantasy
8493,Memphis Belle,action drama war
8494,"Cincinnati Kid, The",drama
8495,Animal Factory,crime drama
8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira),action horror sci fi
8501,"Hitcher, The",action thriller
8502,Show Boat,drama musical romance
8506,Fear X,mystery thriller
8507,Freaks,crime drama horror circus
8511,"Immigrant, The",comedy
8512,Silent Movie,comedy
8518,Anna Christie,drama
8521,Dr. Jekyll and Mr. Hyde,drama horror
8526,Around the World in 80 Days,adventure children comedy
8528,Dodgeball: A True Underdog Story,comedy
8529,"Terminal, The",comedy drama romance
8530,Dear Frankie,drama romance ireland
8531,White Chicks,action comedy crime
8532,"Door in the Floor, The",drama
8533,"Notebook, The",drama romance memory loss romance sad
8534,Two Brothers (Deux frères),adventure children drama
8535,De-Lovely,drama musical
8542,"Day at the Races, A",comedy musical
8571,Bob & Carol & Ted & Alice,comedy drama
8574,"Claymation Christmas Celebration, A",animation children comedy musical
8575,"Happenstance (Battement d'ailes du papillon, Le)",comedy drama
8577,Comandante,documentary
8578,Undead,action comedy horror sci fi
8580,Into the Woods,adventure comedy fantasy musical fairy tales in netflix queue
8581,Pirates of Silicon Valley,documentary drama
8582,Manufacturing Consent: Noam Chomsky and the Media,documentary war
8587,Mayor of the Sunset Strip,documentary
8588,Killing Me Softly,drama mystery romance thriller
8591,"Philadelphia Experiment, The",adventure drama sci fi
8593,Juice,action crime drama thriller
8596,Revenge of the Pink Panther,comedy crime
8600,Angels with Dirty Faces,crime drama film noir thriller
8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège),comedy drama
8604,Taxi,action comedy
8605,Taxi 3,action comedy
8607,Tokyo Godfathers,adventure animation drama in netflix queue
8609,Our Hospitality,comedy in netflix queue
8610,All of Me,comedy fantasy
8611,"Farmer's Daughter, The",comedy
8614,Overboard,comedy romance
8617,Butterfield 8,drama
8620,"Exterminating Angel, The (Ángel exterminador, El)",comedy drama fantasy mystery
8622,Fahrenheit 9/11,documentary politics terrorism
8623,Roxanne,comedy romance
8626,Dr. Terror's House of Horrors,horror sci fi
8632,Secret Society,comedy
8633,"Last Starfighter, The",action adventure comedy sci fi
8636,Spider-Man 2,action adventure sci fi imax doc ock
8638,Before Sunset,drama romance generation x
8640,King Arthur,action adventure drama war
8641,Anchorman: The Legend of Ron Burgundy,comedy hilarious steve carell will ferrell stupid awesome comedy
8643,"Cinderella Story, A",comedy romance
8644,"I, Robot",action adventure sci fi thriller
8645,"Maria Full of Grace (Maria, Llena eres de gracia)",crime drama drugs immigrants
8650,Long Day's Journey Into Night,drama
8656,"Short Film About Killing, A (Krótki film o zabijaniu)",crime drama
8665,"Bourne Supremacy, The",action crime thriller
8666,Catwoman,action crime fantasy
8667,A Home at the End of the World,drama romance
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse)",crime horror mystery thriller
8677,Flash Gordon Conquers the Universe,action sci fi
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut)",adventure drama
8685,"Miracle of Marcelino, The (Marcelino pan y vino)",comedy drama
8690,Slaughterhouse-Five,comedy drama sci fi war
8695,"Bachelor and the Bobby-Soxer, The",comedy court
8711,Mr. Blandings Builds His Dream House,comedy
8712,My Favorite Wife,comedy romance
8713,"New Adventures of Pippi Longstocking, The",adventure children fantasy musical
8714,Night and Day,drama musical cole porter
8718,"Snake Pit, The",drama
8720,"Super, The",comedy
8724,"Leopard, The (Gattopardo, Il)",drama war
8727,"Day of the Locust, The",drama
8730,To End All Wars,action drama war
8738,"Woman Is a Woman, A (femme est une femme, Une)",comedy drama musical romance
8743,Biggles,adventure fantasy sci fi
8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani)",comedy
8753,Unprecedented: The 2000 Presidential Election,documentary
8754,"Prime of Miss Jean Brodie, The",drama oscar best actress
8755,My Voyage to Italy (Il mio viaggio in Italia),documentary
8765,This Gun for Hire,crime film noir thriller in netflix queue
8771,Sherlock Holmes: Terror by Night,crime mystery thriller
8772,"Spy Who Came in from the Cold, The",drama thriller
8773,Sherlock Holmes and the Secret Weapon,crime mystery thriller
8774,Sherlock Holmes: The Woman in Green,mystery
8778,Sherlock Holmes: Dressed to Kill,crime mystery
8781,"Manchurian Candidate, The",thriller
8782,Thunderbirds,action adventure fantasy sci fi
8783,"Village, The",drama mystery thriller atmospheric good soundtrack m night shyamalan
8784,Garden State,comedy drama romance psychology
8795,Musa the Warrior (Musa),action adventure drama war
8796,"Funny Thing Happened on the Way to the Forum, A",comedy musical rome
8798,Collateral,action crime drama thriller
8799,Little Black Book,comedy romance
8800,Code 46,romance sci fi
8804,"Story of Women (Affaire de femmes, Une)",drama
8807,Harold and Kumar Go to White Castle,adventure comedy
8808,"Princess Diaries 2: Royal Engagement, The",comedy romance
8809,Danny Deckchair,comedy romance australia
8810,AVP: Alien vs. Predator,action horror sci fi thriller
8813,We Don't Live Here Anymore,drama
8814,Without a Paddle,comedy
8815,Exorcist: The Beginning,horror thriller
8827,"Bill Cosby, Himself",comedy documentary stand up
8830,Anacondas: The Hunt for the Blood Orchid,adventure drama horror sci fi thriller
8831,Suspect Zero,crime thriller
8832,Warriors of Heaven and Earth (Tian di ying xiong),action adventure drama
8833,Vanity Fair,drama romance
8835,Paparazzi,drama thriller
8836,Wicker Park,drama romance thriller
8838,Alice Doesn't Live Here Anymore,drama romance in netflix queue
8840,Who's That Knocking at My Door?,drama
8844,Camera Buff (Amator),drama
8848,"Vitelloni, I (a.k.a. The Young and the Passionate)",drama
8860,Cellular,action crime drama mystery thriller
8861,Resident Evil: Apocalypse,action horror sci fi thriller
8864,Mr. 3000,comedy drama
8865,Sky Captain and the World of Tomorrow,action adventure sci fi
8866,Wimbledon,comedy romance
8869,First Daughter,comedy romance
8870,"Forgotten, The",drama mystery sci fi thriller
8873,"Motorcycle Diaries, The (Diarios de motocicleta)",adventure drama
8874,Shaun of the Dead,comedy horror zombies
8875,"Come Back, Little Sheba",drama alcoholism marriage
8879,Murder on the Orient Express,crime mystery thriller agatha christie oscar best supporting actress train
8880,Mask,drama disability
8894,Orca: The Killer Whale,action drama horror thriller
8905,1492: Conquest of Paradise,adventure drama
8906,Cannibal Holocaust,horror
8907,Shark Tale,animation children comedy
8908,Ladder 49,action drama thriller
8910,I Heart Huckabees,comedy
8911,Raise Your Voice,romance
8912,Taxi,action comedy
8914,Primer,drama sci fi time travel
8915,Stage Beauty,drama
8916,Shall We Dance?,comedy romance
8917,Team America: World Police,action adventure animation comedy
8918,Eulogy,comedy crime drama
8919,P.S.,comedy drama fantasy romance
8920,"Country Girl, The",drama oscar best actress
8921,"Rose Tattoo, The",drama romance
8928,"Fearless Vampire Killers, The",comedy horror
8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le)",comedy drama
8934,Bebe's Kids,animation children comedy
8937,Friday Night Lights,action drama
8938,Tarnation,documentary parenthood psychology
8939,"Final Cut, The",sci fi thriller
8943,Being Julia,comedy drama stage
8946,Surviving Christmas,comedy
8947,"Grudge, The",horror mystery thriller
8948,Alfie,comedy drama romance
8949,Sideways,comedy drama romance wine
8950,The Machinist,drama mystery thriller christian bale creepy powerful ending psychology schizophrenia twist ending
8951,Vera Drake,drama abortion
8952,Falling Angels,drama
8954,Lightning in a Bottle,documentary
8955,Undertow,crime drama thriller
8957,Saw,horror mystery thriller brutal clever disturbing great ending mindfuck surprise ending suspense
8958,Ray,drama biopic
8959,Birth,drama mystery
8961,"Incredibles, The",action adventure animation children comedy disney superhero animation samuel l jackson
8964,Callas Forever,drama
8965,"Polar Express, The",adventure animation children fantasy imax
8966,Kinsey,drama
8967,Seed of Chucky (Child's Play 5),comedy horror
8968,After the Sunset,action adventure comedy crime thriller
8969,Bridget Jones: The Edge of Reason,comedy drama romance
8970,Finding Neverland,drama peter pan
8972,National Treasure,action adventure drama mystery thriller
8973,Bad Education (La mala educación),drama thriller
8974,"SpongeBob SquarePants Movie, The",adventure animation children comedy
8977,Alexander,action adventure drama war
8978,Christmas with the Kranks,children comedy
8979,Guerrilla: The Taking of Patty Hearst,documentary hearst
8981,Closer,drama romance
8982,I Am David,drama
8983,House of Flying Daggers (Shi mian mai fu),action drama romance martial arts
8984,Ocean's Twelve,action comedy crime thriller
8985,Blade: Trinity,action fantasy horror thriller
8987,Bush's Brain,documentary
8989,Damn Yankees!,comedy musical
8998,That's Entertainment,documentary in netflix queue
9004,D.A.R.Y.L.,adventure children sci fi
9005,Fire in the Sky,drama mystery sci fi
9008,"Invisible Man Returns, The",horror sci fi
9010,Love Me If You Dare (Jeux d'enfants),drama romance cruel characters
9018,Control Room,documentary war journalism
25746,"Hunchback of Notre Dame, The",drama horror
25750,Sherlock Jr.,comedy fantasy romance
25752,"Freshman, The",comedy
25753,Greed,drama gold
25757,"Jazz Singer, The",drama musical romance
25769,"Steamboat Bill, Jr.",comedy romance
25771,"Andalusian Dog, An (Chien andalou, Un)",fantasy mindfuck surreal surrealism
25773,Little Caesar,crime drama
25782,Boudu Saved From Drowning (Boudu sauvé des eaux),comedy
25788,Scarface,crime drama
25795,Dinner at Eight,comedy drama romance
25797,Gold Diggers of 1933,musical
25805,"Atalante, L'",comedy drama romance
25825,Fury,drama film noir revenge
25826,Libeled Lady,comedy romance
25827,Mr. Deeds Goes to Town,comedy romance
25833,Camille,drama romance
25834,Captains Courageous,adventure drama
25841,Stage Door,drama show business
25850,Holiday,comedy drama romance
25855,"Roaring Twenties, The",crime drama thriller in netflix queue
25856,Wuthering Heights,drama romance
25865,"Letter, The",drama film noir in netflix queue
25870,Here Comes Mr. Jordan,comedy fantasy romance
25886,Random Harvest,drama romance made me cry
25887,Tales of Manhattan,comedy drama
25898,Day of Wrath (Vredens dag),drama
25905,"Miracle of Morgan's Creek, The",comedy romance
25906,Mr. Skeffington,drama romance
25923,Great Expectations,drama
25927,"Stranger, The",drama film noir thriller
25937,Easter Parade,musical romance
25940,"Lady from Shanghai, The",drama film noir mystery mirrors
25946,"Three Musketeers, The",action adventure drama romance
25947,Unfaithfully Yours,comedy
25952,"Letter to Three Wives, A",comedy drama in netflix queue
25959,Annie Get Your Gun,comedy musical romance western
25962,King Solomon's Mines,action adventure romance
25963,"Young and the Damned, The (Olvidados, Los)",crime drama
25996,"Star Is Born, A",drama musical
25999,The Wild One,drama
26002,Confidential Report,crime drama mystery thriller
26003,Night and Fog (Nuit et brouillard),crime documentary war
26038,Teacher's Pet,comedy romance
26048,"Human Condition II, The (Ningen no joken II)",drama war
26052,Pickpocket,crime drama
26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki),drama
26073,"Human Condition III, The (Ningen no joken III)",drama war
26078,Advise and Consent,drama
26082,Harakiri (Seppuku),drama
26084,"Music Man, The",children comedy musical romance
26085,Mutiny on the Bounty,adventure drama romance not available from netflix
